time,x,is_anomaly,x1
1704,82.66895035,0,82.66895035
1705,68.63476603,0,68.63476603
1706,61.35994554,0,61.35994554
1707,80.32065937,0,80.32065937
1708,77.45700933,0,77.45700933
1709,62.23141488,0,62.23141488
1710,105.4915207,0,105.4915207
1711,74.28144003,0,74.28144003
1712,78.04761806,0,78.04761806
1713,70.37612004,0,70.37612004
1714,91.76019583,0,91.76019583
1715,59.28657378,0,59.28657378
1716,61.55640657,0,61.55640657
1717,80.36373071,0,80.36373071
1718,76.52276292,0,76.52276292
1719,88.62829027,0,88.62829027
1720,72.37715611,0,72.37715611
1721,75.2584495,0,75.2584495
1722,73.26197123,0,73.26197123
1723,69.94528133,0,69.94528133
1724,95.20845756,0,95.20845756
1725,91.29667915,0,91.29667915
1726,86.05114371,0,86.05114371
1727,96.74026383,0,96.74026383
1728,83.57938271,0,83.57938271
1729,91.13709604,0,91.13709604
1730,64.8423303,0,64.8423303
1731,60.97311423,0,60.97311423
1732,80.15357884,0,80.15357884
1733,64.98216163,0,64.98216163
1734,79.44170005,0,79.44170005
1735,71.1810741,0,71.1810741
1736,70.88355424,0,70.88355424
1737,70.2126656,0,70.2126656
1738,73.58361378,0,73.58361378
1739,73.49759192,0,73.49759192
1740,75.85619861,0,75.85619861
1741,72.08751189,0,72.08751189
1742,75.18154083,0,75.18154083
1743,83.657975,0,83.657975
1744,61.66806289,0,61.66806289
1745,66.03819338,0,66.03819338
1746,56.73573407,0,56.73573407
1747,78.60909912,0,78.60909912
1748,66.94177558,0,66.94177558
1749,74.99111249,0,74.99111249
1750,67.88680981,0,67.88680981
1751,77.99871133,0,77.99871133
1752,55.54820804,0,55.54820804
1753,55.81789223,0,55.81789223
1754,67.07676187,0,67.07676187
1755,75.50099131,0,75.50099131
1756,81.09709114,0,81.09709114
1757,75.53098538,0,75.53098538
1758,72.17851789,0,72.17851789
1759,54.43991097,0,54.43991097
1760,65.63887199,0,65.63887199
1761,64.82566337,0,64.82566337
1762,66.16078324,0,66.16078324
1763,71.82752969,0,71.82752969
1764,66.66727635,0,66.66727635
1765,57.69957161,0,57.69957161
1766,68.64584307,0,68.64584307
1767,59.22891928,0,59.22891928
1768,65.02178096,0,65.02178096
1769,71.25247188,0,71.25247188
1770,54.3571952,0,54.3571952
1771,64.573249,0,64.573249
1772,78.2481606,0,78.2481606
1773,56.83913111,0,56.83913111
1774,71.05219389,0,71.05219389
1775,48.1293872,0,48.1293872
1776,66.02284215,0,66.02284215
1777,74.24874937,0,74.24874937
1778,66.91938436,0,66.91938436
1779,52.4936258,0,52.4936258
1780,52.61000282,0,52.61000282
1781,56.2896625,0,56.2896625
1782,63.85047878,0,63.85047878
1783,67.0612654,0,67.0612654
1784,58.12536975,0,58.12536975
1785,66.93032135,0,66.93032135
1786,50.93739089,0,50.93739089
1787,54.86971871,0,54.86971871
1788,66.12539569,0,66.12539569
1789,54.9192587,0,54.9192587
1790,82.5565479,0,82.5565479
1791,57.68601224,0,57.68601224
1792,59.10737665,0,59.10737665
1793,66.42744247,0,66.42744247
1794,53.05135423,0,53.05135423
1795,67.57046655,0,67.57046655
1796,63.81311868,0,63.81311868
1797,56.67567209,0,56.67567209
1798,38.73593003,0,38.73593003
1799,38.99592253,0,38.99592253
1800,72.64571146,0,72.64571146
1801,50.46775308,0,50.46775308
1802,55.0503055,0,55.0503055
1803,62.99518176,0,62.99518176
1804,60.74368975,0,60.74368975
1805,74.16904869,0,74.16904869
1806,70.84380298,0,70.84380298
1807,41.26689925,0,41.26689925
1808,51.40786972,0,51.40786972
1809,68.77115303,0,68.77115303
1810,73.07588109,0,73.07588109
1811,57.03200305,0,57.03200305
1812,59.76496594,0,59.76496594
1813,56.40439049,0,56.40439049
1814,58.691098,0,58.691098
1815,66.43890777,0,66.43890777
1816,65.80752956,0,65.80752956
1817,55.69760291,0,55.69760291
1818,66.64209015,0,66.64209015
1819,59.45503871,0,59.45503871
1820,56.52779688,0,56.52779688
1821,62.9564096,0,62.9564096
1822,66.29602255,0,66.29602255
1823,80.55010504,0,80.55010504
1824,66.67122034,0,66.67122034
1825,92.17822061,0,92.17822061
1826,50.36067808,0,50.36067808
1827,66.50304342,0,66.50304342
1828,66.9537838,0,66.9537838
1829,66.91381774,0,66.91381774
1830,60.19759035,0,60.19759035
1831,56.88558575,0,56.88558575
1832,60.10024713,0,60.10024713
1833,48.79596045,0,48.79596045
1834,61.24067461,0,61.24067461
1835,58.44485019,0,58.44485019
1836,72.77418078,0,72.77418078
1837,72.32113579,0,72.32113579
1838,68.66104754,0,68.66104754
1839,47.508237,0,47.508237
1840,58.694938,0,58.694938
1841,53.56569264,0,53.56569264
1842,69.43662229,0,69.43662229
1843,64.46892158,0,64.46892158
1844,68.60682639,0,68.60682639
1845,76.03050342,0,76.03050342
1846,63.85405367,0,63.85405367
1847,82.81546843,0,82.81546843
1848,71.47565345,0,71.47565345
1849,82.49892103,0,82.49892103
1850,59.94849615,0,59.94849615
1851,54.69436686,0,54.69436686
1852,63.50835551,0,63.50835551
1853,75.89246011,0,75.89246011
1854,83.16102668,0,83.16102668
1855,63.30783108,0,63.30783108
1856,71.83309969,0,71.83309969
1857,58.0135856,0,58.0135856
1858,60.46314959,0,60.46314959
1859,82.42137642,0,82.42137642
1860,78.62146384,0,78.62146384
1861,78.8120392,0,78.8120392
1862,89.90789578,0,89.90789578
1863,72.47707868,0,72.47707868
1864,73.23293139,0,73.23293139
1865,77.46895112,0,77.46895112
1866,79.26363692,0,79.26363692
1867,84.24111208,0,84.24111208
1868,86.83142029,0,86.83142029
1869,87.21590327,0,87.21590327
1870,69.71678641,1,169.7167864
1871,73.35928549,1,173.3592855
1872,81.51937117,1,181.5193712
1873,65.57781967,1,165.5778197
1874,80.71402106,1,180.7140211
1875,67.24826059,1,167.2482606
1876,77.8528737,0,77.8528737
1877,90.90913789,0,90.90913789
1878,93.68563894,0,93.68563894
1879,71.42981387,0,71.42981387
1880,61.43373452,0,61.43373452
1881,78.62268979,0,78.62268979
1882,70.595756,0,70.595756
1883,89.06987488,0,89.06987488
1884,87.61955941,0,87.61955941
1885,50.02870153,0,50.02870153
1886,77.59753918,0,77.59753918
1887,85.93411647,0,85.93411647
1888,84.06681157,0,84.06681157
1889,65.49158365,0,65.49158365
1890,78.5028734,0,78.5028734
1891,87.37169042,0,87.37169042
1892,93.09020256,0,93.09020256
1893,65.51921794,0,65.51921794
1894,79.79587477,0,79.79587477
1895,98.33706771,0,98.33706771
1896,93.66105009,0,93.66105009
1897,84.64235509,0,84.64235509
1898,89.70830292,0,89.70830292
1899,79.17643709,0,79.17643709
1900,83.39039296,0,83.39039296
1901,84.82154676,0,84.82154676
1902,78.03573704,0,78.03573704
1903,76.07248255,0,76.07248255
1904,51.13307697,0,51.13307697
1905,81.65330648,0,81.65330648
1906,64.82351432,0,64.82351432
1907,68.46867877,0,68.46867877
1908,69.94373899,0,69.94373899
1909,93.97924758,0,93.97924758
1910,74.89024141,0,74.89024141
1911,73.2529273,0,73.2529273
1912,96.96957689,0,96.96957689
1913,89.15306736,0,89.15306736
1914,94.59881708,0,94.59881708
1915,84.71479102,0,84.71479102
1916,100.7968974,0,100.7968974
1917,85.29211341,0,85.29211341
1918,79.27014675,0,79.27014675
1919,72.37577557,0,72.37577557
1920,89.18479845,0,89.18479845
1921,80.26620731,0,80.26620731
1922,93.70857231,0,93.70857231
1923,69.3614751,0,69.3614751
1924,87.90816187,0,87.90816187
1925,79.51580872,0,79.51580872
1926,63.40636698,0,63.40636698
1927,94.59724023,0,94.59724023
1928,79.50912018,0,79.50912018
1929,75.55577293,0,75.55577293
1930,65.17115833,0,65.17115833
1931,76.8400504,0,76.8400504
1932,75.58225306,0,75.58225306
1933,86.61437619,0,86.61437619
1934,66.59065894,0,66.59065894
1935,53.37912208,0,53.37912208
1936,84.82006924,0,84.82006924
1937,74.99542121,0,74.99542121
1938,70.47397771,0,70.47397771
1939,77.31981674,0,77.31981674
1940,65.59910033,0,65.59910033
1941,62.46348021,0,62.46348021
1942,73.51916632,0,73.51916632
1943,85.24092212,0,85.24092212
1944,90.55183997,0,90.55183997
1945,56.08581188,0,56.08581188
1946,67.02297099,0,67.02297099
1947,82.79867829,0,82.79867829
1948,61.13032366,0,61.13032366
1949,77.17915464,0,77.17915464
1950,57.05265152,0,57.05265152
1951,66.93047382,0,66.93047382
1952,49.83767078,0,49.83767078
1953,53.75640799,0,53.75640799
1954,79.4807255,0,79.4807255
1955,75.92649779,0,75.92649779
1956,68.61863785,0,68.61863785
1957,73.78917792,0,73.78917792
1958,73.57311587,0,73.57311587
1959,73.68297483,0,73.68297483
1960,54.74235763,0,54.74235763
1961,63.52208719,0,63.52208719
1962,53.97890405,0,53.97890405
1963,55.19612745,0,55.19612745
1964,58.44200686,0,58.44200686
1965,52.489163,0,52.489163
1966,59.69040897,0,59.69040897
1967,59.93908275,0,59.93908275
1968,74.95622342,0,74.95622342
1969,59.45040898,0,59.45040898
1970,58.97226309,0,58.97226309
1971,75.57352561,0,75.57352561
1972,70.26870802,0,70.26870802
1973,70.5115403,0,70.5115403
1974,70.35312497,0,70.35312497
1975,62.65973781,0,62.65973781
1976,84.89030256,0,84.89030256
1977,71.14631329,0,71.14631329
1978,68.00882231,0,68.00882231
1979,50.41334719,0,50.41334719
1980,60.54787575,0,60.54787575
1981,60.80185296,0,60.80185296
1982,58.44800113,0,58.44800113
1983,60.69379976,0,60.69379976
1984,81.89558776,0,81.89558776
1985,70.39547524,0,70.39547524
1986,70.88493965,0,70.88493965
1987,53.56431473,0,53.56431473
1988,55.0594807,0,55.0594807
1989,44.10217701,0,44.10217701
1990,69.92368724,0,69.92368724
1991,75.05365323,0,75.05365323
1992,63.48854736,0,63.48854736
1993,82.53698714,0,82.53698714
1994,60.92564524,0,60.92564524
1995,57.1074335,0,57.1074335
1996,55.15194665,0,55.15194665
1997,49.76451237,0,49.76451237
1998,66.42910566,0,66.42910566
1999,85.12221673,0,85.12221673
2000,63.13677852,0,63.13677852
